cutting_speed,spindle_speed,feed,feed_rate,power_pc ,cooling,material,drill_bit_type,process_time,Predicted,Actual
-0.3672952,0.35477778,-1.1106403,-1.6305007,-0.47277713,-0.38257462,0.0,-1.2447449,-0.6115813,0,0
-0.31198472,0.4222235,-2.6454453,-0.12316276,0.70272624,-1.1710906,0.0,-1.8696156,-0.3156204,0,0
-2.5284305,-0.5348097,-0.09680472,0.59385556,-0.8511696,-1.1411079,0.0,-0.35412326,-1.0316278,0,0
-2.3743515,-0.5348097,-0.09282301,0.66106147,-0.8328073,-1.0057718,0.0,-1.201695,0.063451245,0,0
-0.3179803,0.5028284,-1.3241446,-1.0947286,-0.68185884,-0.46199784,0.0,-1.4539031,-0.29685745,0,0
-0.08538801,-0.89606905,0.31559968,-2.5479186,0.559546,-0.18668324,0.0,-1.7487378,-0.73445815,0,0
-0.6948758,-0.8152232,0.31486052,-1.8343164,0.124841034,-0.35418248,0.0,-1.1688404,-1.0729735,0,0
-0.25180465,0.34843594,-2.0736217,-1.1407489,-0.03600607,-0.45897666,0.0,-1.7241563,-1.5895456,0,0
-4.714718,-0.4730186,-1.0733676,2.9850004,-0.19678785,-0.8765012,0.0,0.23773324,-0.76891273,0,0
-0.23849864,0.47034392,-2.499768,-1.1157074,-0.058367036,-0.47934902,0.0,-1.696261,-0.44138297,0,0
-2.5529845,-0.53350484,-0.12448612,0.58957726,-0.8599811,-1.1950047,0.0,-0.41480085,-1.6633593,0,0
-0.116167836,0.45013946,-2.377127,0.8928035,0.3442923,-1.4486043,0.0,-1.2695122,-0.784704,0,0
-0.26657823,-1.0736268,0.46578327,-3.3253298,0.9488909,0.03344734,0.0,-1.7555996,-0.53741825,0,0
-0.6085204,-0.62857896,-0.45236453,1.0003006,-0.66098225,-1.3275027,0.0,-0.26010993,-1.0025561,0,0
-0.2754647,0.44244012,-2.346175,-1.1171747,-0.042521283,-0.45585775,0.0,-1.7559743,-0.6506161,0,0
-0.6032324,-0.5804789,-0.5478014,0.9219786,-0.78964716,-1.3280438,0.0,-0.22863285,-0.8626772,0,0
-0.1515245,-1.02939,0.35610545,-3.291859,0.82935554,0.03376384,0.0,-1.8162649,-0.53747886,0,0
-3.4350567,-0.45137796,-1.0440724,2.1563091,-0.6889426,-1.0991505,0.0,0.14566262,-0.9040281,0,0
-0.68041986,-0.67507476,-0.32627922,0.29140136,-0.15736458,-1.2252074,0.0,-0.50238264,-1.0083485,0,0
-2.3743515,-0.5348097,-0.09282301,0.66106147,-0.8328073,-1.0057718,0.0,-1.201695,0.063451245,0,0
0.071901746,0.67023206,-2.3894067,1.0363148,-0.4089148,-1.4378055,0.0,-0.53866875,-0.9817165,0,0
-0.10892567,-0.8088277,0.18250577,-3.2180142,0.8028797,0.03416823,0.0,-0.9776323,-0.049312126,0,0
-0.13165918,-0.68293935,0.34314957,-0.5851586,-0.9857717,-1.2619545,0.0,-0.472576,-1.2776866,0,0
-2.581078,-0.46594083,-0.679611,0.98527145,-0.7182667,-1.1655239,0.0,-0.3208706,-1.4724811,0,0
0.18540955,-1.0049239,0.37507525,-2.4261756,0.536611,-0.22521546,0.0,-1.3257172,-1.003205,0,0
0.18114516,-0.5706711,0.74643487,5.9930778,2.2314112,3.3332257,0.0,-0.8089465,-0.23165645,1,1
-0.11810485,-0.72089,-0.2237357,-0.7871499,-0.9390801,-1.2242117,0.0,-0.012519149,-1.3692948,0,0
-2.539808,-0.464636,-0.66433233,0.97323847,-0.7372935,-1.1653584,0.0,-0.25207242,-1.6870922,0,0
-2.597295,-0.5348097,-0.09680472,0.5663248,-0.8511696,-1.1942569,0.0,-0.5503118,-1.4349674,0,0
-4.6257105,-0.47313175,-1.1379732,2.1856608,-0.19484444,-0.5998318,0.0,0.21576346,0.09078599,0,0
-0.012788346,-0.70260984,0.34466657,-0.13493179,-0.97752064,-1.2222575,0.0,-0.42219505,-1.232574,0,0
-0.6991913,-0.7581532,0.3152528,-1.8468149,0.11889835,-0.35348684,0.0,-1.1729579,-0.7065475,0,0
-2.5412095,-0.522844,-0.08462728,1.0728406,-0.76288897,-1.1670727,0.0,-0.38252154,-1.6633593,0,0
-0.7616796,-0.79963887,0.3873313,-1.8514549,0.113577396,-0.35342783,0.0,-1.1755096,-0.87923276,0,0
-0.8092102,-0.8083949,0.2049999,-1.5205675,-0.048607554,-0.36425045,0.0,-1.2012606,-0.87336344,0,0
-0.39290744,0.43064427,-1.2584753,-1.6032394,-0.46261698,-0.38257462,0.0,-1.2567734,-0.49302313,0,0
-0.54138994,0.42115533,-0.8246279,-2.8941317,-0.33965844,0.21674298,0.0,-1.3720523,-0.32535508,0,0
-0.28222322,0.46846184,-2.3322818,-1.091359,-0.03602346,-0.46900937,0.0,-1.7749388,-0.43913215,0,0
-0.63387156,0.51201427,-0.7836835,-2.932532,-0.53522146,0.21571401,0.0,-1.090296,0.19514933,0,0
-0.18194629,-1.1137562,0.30009764,-3.222907,0.9114695,0.043749217,0.0,-1.7112459,-0.17961785,0,0
0.6249826,0.771126,1.3946977,5.633352,-0.06543653,3.5887282,0.0,-0.15376328,0.31581378,1,1
-0.33198085,-0.94850934,0.41056427,-2.109651,0.22516276,-0.35342783,0.0,-1.4839221,-0.8807906,0,0
-2.5529845,-0.5380719,-0.3301936,0.53428155,-0.8599811,-1.1950047,0.0,-0.42686167,-1.6698962,0,0
-0.26332068,0.47018054,-2.641026,-1.1689337,0.58684707,-0.4745453,0.0,-1.7263324,-0.38217598,0,0
-0.28750703,-0.99393857,0.2760004,-3.2610238,0.8045106,0.03275919,0.0,-1.8111583,-0.26513845,0,0
-0.21959795,0.37994334,-0.9187438,-1.2781873,-0.63142645,-0.45196512,0.0,-1.42912,-1.5820551,0,0
2.6881673,-0.62672406,0.5712956,7.877641,-0.2898531,-0.43057412,0.0,0.9173093,-0.4781312,1,1
0.36187637,0.41695407,0.051146466,-2.5311747,-0.728908,0.048025895,0.0,-0.75525624,0.01597188,0,0
-2.5458453,-0.5485456,0.22445413,0.523144,-0.8683397,-1.1411079,0.0,-0.35227403,-0.96430093,0,0
-0.19909577,0.37821624,-2.1469405,-1.3056383,-0.11046632,-0.45716843,0.0,-1.6523736,-1.4323578,0,0
-2.539808,-0.464636,-0.66433233,0.97323847,-0.7372935,-1.1653584,0.0,-0.25207242,-1.6870922,0,0
-0.60171896,-0.82993233,0.2862976,-2.1612227,0.17079653,-0.35734242,0.0,-1.2246569,-0.7993247,0,0
-0.21121524,0.5113226,-2.2286463,0.70895666,0.47423607,-1.4477062,0.0,-1.4339296,-1.1235102,0,0
-0.6991913,-0.7581532,0.3152528,-1.8468149,0.11889835,-0.35348684,0.0,-1.1729579,-0.7065475,0,0
-0.20450936,-0.9350754,0.3351295,-2.5212417,0.40345323,-0.238789,0.0,-1.3951539,-0.7170797,0,0
-0.03350164,-0.7101193,0.31090567,-0.5499093,-0.9857717,-1.2619545,0.0,-0.39327314,-1.2211664,0,0
-2.5464468,-0.45165595,-0.9609398,0.9199362,-0.72873324,-1.1685253,0.0,-0.090617105,-1.650251,0,0
-0.38874623,-1.2028846,0.065189205,-2.748356,-0.2038344,0.14481196,0.0,-1.7220848,-0.34332404,0,0
-2.5412095,-0.52741104,-0.29033476,1.0175449,-0.76288897,-1.1670727,0.0,-0.39458236,-1.6698962,0,0
-0.330985,-0.9793098,0.41068465,-2.3649821,0.40562493,-0.29782194,0.0,-1.348458,-0.9060379,0,0
-0.62436134,-0.79779875,0.35102087,-2.03106,0.22378837,-0.408194,0.0,-1.260403,-0.3488577,0,0
-0.59752136,-0.82828414,0.2862976,-2.292476,0.27411082,-0.35734242,0.0,-1.2025638,-0.72549194,0,0
-2.539808,-0.464636,-0.66433233,0.97323847,-0.7372935,-1.1653584,0.0,-0.25207242,-1.6870922,0,0
0.12978122,0.1564778,-0.40326917,0.29412463,-1.1112458,-1.1882336,0.0,0.36440963,-1.4009707,0,0
-2.6325498,-0.5485456,0.2987293,0.49826187,-0.87659085,-1.1942569,0.0,-0.65988004,-1.4059222,0,0
-2.5529845,-0.53552693,-0.06433657,0.59142685,-0.8599811,-1.1950047,0.0,-0.39105132,-1.6633593,0,0
-2.5412095,-0.52741104,-0.29033476,1.0175449,-0.76288897,-1.1670727,0.0,-0.39458236,-1.6698962,0,0
-2.5640638,-0.5472408,0.008201288,0.5884727,-0.8599811,-1.1950047,0.0,-0.433194,-1.668007,0,0
-0.16829875,0.44663656,-2.3995004,0.7351842,0.38349542,-1.4486043,0.0,-1.285443,-0.6817551,0,0
-0.60611475,-0.6360479,-0.51785606,0.92998415,-0.7557928,-1.3278708,0.0,-0.23177887,-1.1604693,0,0
-2.5529845,-0.53552693,-0.06433657,0.59142685,-0.8599811,-1.1950047,0.0,-0.39105132,-1.6633593,0,0
-0.01757939,0.09081011,-0.14345765,-0.7071628,-0.8953189,-1.2242117,0.0,0.66960466,-1.2561573,0,0
-0.600105,-0.82024765,-0.0660996,-1.1034834,-0.028090362,-0.48153296,0.0,-1.2425696,-0.75230473,0,0
-0.41203892,0.39627296,-1.0029778,-1.6311626,-0.4193395,-0.38500327,0.0,-1.429458,-1.5163077,0,0
-0.46610272,0.4290636,-0.9844201,-1.826908,-0.44872254,-0.375486,0.0,-1.1241531,-0.47441372,0,0
-2.5640638,-0.5472408,0.008201288,0.5884727,-0.8599811,-1.1950047,0.0,-0.433194,-1.668007,0,0
-0.20450936,-0.9350754,0.3351295,-2.5212417,0.40345323,-0.238789,0.0,-1.3951539,-0.79091245,0,0
-4.422431,-0.4743234,-1.1037399,2.2481577,-0.18890312,-0.8155924,0.0,0.17841057,0.09078599,0,0
-2.470202,-0.5504249,0.2717819,0.31216535,-0.8854024,-1.2042581,0.0,-0.585765,-1.6513205,0,0
-4.9179983,-0.4718269,-1.1076008,2.9225037,-0.20272918,-0.6607406,0.0,0.27508613,-0.76891273,0,0
-0.23302558,-1.264154,-0.040243544,-2.632183,-0.1926354,0.016736936,0.0,-1.7890761,-0.4664978,0,0
-0.20038427,-1.2653066,-0.032880493,-2.5642862,-0.3270096,0.016985636,0.0,-1.7075858,-0.2814372,0,0
2.5131555,-0.61619633,0.23630604,7.8383927,-0.26074684,-0.44075632,0.0,1.1078612,-0.34119844,1,1
-0.20329808,0.3274655,-2.2999656,-1.159519,0.011537239,-0.45897666,0.0,-1.6765367,-1.1185086,0,0
-2.5458453,-0.5485456,0.2204724,0.523144,-0.8683397,-1.1411079,0.0,-0.3896865,-1.021773,0,0
-0.3285259,0.36729336,-1.5888399,-1.062438,-0.042656325,-0.45897666,0.0,-1.6789898,-1.5968046,0,0
-0.34824657,0.33539784,-2.4383514,-0.24031611,0.6329592,-1.1507182,0.0,-1.9074336,-1.1242212,0,0
-0.27322716,0.34988147,-1.7586509,-1.1410447,-0.5861821,-0.45039856,0.0,-1.4434384,-1.0188447,0,0
-0.08805423,-0.8171892,0.5322505,-3.3441792,0.7449553,0.033100024,0.0,-1.71514,-0.34316668,0,0
-2.3743515,-0.5368318,-0.032673463,0.66291106,-0.8328073,-1.0057718,0.0,-1.1779455,0.063451245,0,0
-0.3377856,0.4599773,-1.1160119,-1.621809,-0.4580791,-0.38416862,0.0,-1.342354,-1.0207201,0,0
-4.1707554,-0.41758156,-1.0696474,3.0816748,-0.6595734,-1.078676,0.0,0.36140904,-0.7698944,0,0
-0.22897534,-0.78933793,-0.33269575,0.21096519,-0.15117815,-0.947733,0.0,-0.3914345,-0.76251876,0,0
1.0022181,7.793531,0.5714602,-1.2849758,-0.70183927,1.4077666,0.0,-0.17611441,-0.5303437,1,1
-0.5014365,0.4246587,-1.0356443,-1.8195057,-0.44418466,-0.38416862,0.0,-1.2927287,-1.0151783,0,0
-0.236984,0.49213177,-2.4045672,1.1214112,0.5739765,-1.3934264,0.0,-1.5939926,-0.33870676,0,0
-2.470202,-0.5504249,0.2630378,0.3182129,-0.8854024,-1.2042581,0.0,-0.5830685,-1.6513205,0,0
-0.38666785,0.43771705,-0.9715552,-1.7540026,-0.44418466,-0.38416862,0.0,-1.2445481,-1.008555,0,0
-0.15074523,0.42735273,-2.3304074,0.90194666,0.40191326,-1.4495145,0.0,-1.4247614,-0.92376685,0,0
-0.6622965,-0.8156605,0.305475,-2.0697086,0.2304837,-0.35418248,0.0,-1.2894548,-0.7565331,0,0
-2.3581345,-0.46594083,-0.73779136,1.109994,-0.69990444,-0.9799199,0.0,-0.99957055,-0.010554051,0,0
-0.25342435,0.34912527,-1.7642269,-1.1604118,-0.6423603,-0.45039856,0.0,-1.4375955,-1.0298249,0,0
-2.4784129,-0.5921629,-0.27050722,0.08924492,-0.7949496,-1.1851393,0.0,-0.091660105,-1.6286979,0,0
-0.6112322,-0.8870022,0.33838978,-2.1684635,0.18663757,-0.35342783,0.0,-1.2177913,-0.9417664,0,0
-0.26149845,-1.1632186,-0.02108369,-2.77445,-0.17526968,0.1328101,0.0,-1.7528386,-0.26920724,0,0
-0.33033848,0.35706037,-1.3077422,-1.1109905,-0.58457446,-0.45039856,0.0,-1.4493862,-0.7574622,0,0
-0.2769885,0.46828756,-2.5423417,-1.1671625,0.5695783,-0.46420565,0.0,-1.7892905,-0.3768409,0,0
-2.5529845,-0.53552693,-0.06433657,0.59142685,-0.8599811,-1.1950047,0.0,-0.39105132,-1.6633593,0,0
-0.7287198,-0.7013769,-0.23511203,-1.0807647,-0.18476225,-0.5480275,0.0,-0.9060524,-0.6557434,0,0
0.18061134,-0.30778915,0.542465,-2.7501812,-0.08924708,0.041515183,0.0,-1.4288167,-0.15740737,0,0
-0.33939373,0.37103987,-1.0844947,-1.5322686,-0.5958887,-0.39499125,0.0,-1.3454623,-1.0470214,0,0
3.2287314,0.0815106,0.28723732,7.521666,-0.6273535,-0.49710467,0.0,1.9312878,-0.40161532,1,1
-0.29281065,-0.88662946,0.31424338,-2.406566,0.63546133,-0.18933477,0.0,-1.7518643,-0.76375884,0,0
-2.5529845,-0.53552693,-0.06433657,0.59142685,-0.8599811,-1.1950047,0.0,-0.39105132,-1.6633593,0,0
-0.13499436,0.48990744,-2.4069893,0.98451966,0.42757446,-1.3934264,0.0,-1.5323923,-0.25423726,0,0
-0.24983843,0.3377515,-2.5049586,-1.1480062,0.47805715,-0.5206178,0.0,-1.5822124,-0.7121196,0,0
-0.25458127,0.3365329,-1.7342622,-1.1710122,-0.6163736,-0.44948846,0.0,-1.3552881,-0.64309275,0,0
-0.18902038,-1.1246808,0.41053656,-3.1869593,0.9230446,0.17573227,0.0,-1.7892659,-0.5621006,0,0
-2.5703993,-0.5472408,0.19279096,0.5188657,-0.87715125,-1.1950047,0.0,-0.45036414,-1.6535044,0,0
-0.13165918,-0.68293935,0.36114556,-0.5842277,-0.97696024,-1.2612067,0.0,-0.5324601,-1.2462885,0,0
-0.7139922,-0.8152232,0.31486052,-1.8211328,0.124841034,-0.35418248,0.0,-1.1660923,-1.0697888,0,0
-0.25342435,0.34912527,-1.7642269,-1.1604118,-0.6423603,-0.45039856,0.0,-1.4375955,-1.0298249,0,0
-2.4382057,-0.5485456,0.041585054,0.63488984,-0.8370276,-1.0903862,0.0,-0.5041088,-0.5159762,0,0
-0.8158104,-0.77209806,0.11202963,-1.0561416,-0.26652196,-0.48940146,0.0,-1.0489342,-0.82432276,0,0
-0.26849666,-0.93782425,0.33860615,-2.3603425,0.4109459,-0.29788098,0.0,-1.3459065,-0.8071855,0,0
-0.5071095,0.5766367,-1.0879844,-1.775778,-0.45567277,-0.3994468,0.0,-1.2059757,-0.24899918,0,0
-0.23014213,0.429399,-2.5956044,-0.4784878,0.68855417,-0.9504728,0.0,-1.8590107,-0.29586193,0,0
-0.68852264,-0.81264806,0.3519963,-1.851531,0.13152726,-0.35342783,0.0,-1.1688404,-0.9779575,0,0
-0.11603699,-0.65665,0.34617922,-0.6881954,-1.009441,-1.2361242,0.0,-0.37482643,-1.2776866,0,0
-0.39612964,-0.72679216,0.33871332,-0.5146608,-0.98692936,-1.2626837,0.0,-0.61256003,-1.3679836,0,0
-0.37909275,0.43712816,-0.7480146,-2.0736866,-0.41955948,-0.38257462,0.0,-1.0728085,-0.3839633,0,0
-0.49386132,0.4272966,-0.83450216,-2.0025833,-0.44872254,-0.38257462,0.0,-1.1749457,-0.54860663,0,0
-0.07760032,-0.82278,0.48225325,-3.3508356,0.7502991,0.035410702,0.0,-1.7307309,-0.26316383,0,0
-0.35725296,0.42774117,-2.4764912,-0.31261104,0.6712854,-0.9504728,0.0,-1.9421631,-0.35166195,0,0
-0.72328705,-0.7016604,-0.23511203,-1.1531931,-0.18623377,-0.4799769,0.0,-0.9065375,-0.7283911,0,0
-0.32741678,0.42775202,-2.5177126,-0.3323385,0.67358017,-0.9504728,0.0,-1.918363,-0.3466548,0,0
-0.6665221,-0.8632908,0.30508274,-2.0583632,0.2364264,-0.35348684,0.0,-1.2825891,-1.0701616,0,0
-2.5529845,-0.53350484,-0.10649015,0.59050816,-0.8511696,-1.1942569,0.0,-0.47468498,-1.6319615,0,0
-2.5367677,-0.464636,-0.6842191,0.9728818,-0.74100333,-1.1656443,0.0,-0.24016638,-1.6777998,0,0
-0.5603768,-0.9759966,0.51877916,-2.611572,0.4347372,-0.23942558,0.0,-1.2691813,-0.8699647,0,0
-2.539808,-0.4996871,-0.40480092,1.0015653,-0.76288897,-1.1653584,0.0,-0.3789777,-1.6818784,0,0
-0.3454548,-0.6916706,-0.023706643,-0.09876168,-0.95269656,-1.2386343,0.0,-0.3556904,-1.317532,0,0
-0.14613654,0.35544422,-1.0749396,-1.296798,-0.5838831,-0.45196512,0.0,-1.3341233,-1.0436141,0,0
-0.43317878,0.4454615,-0.5432277,-1.6261503,-0.9796643,-0.03401834,0.0,-1.02201,-0.4099384,0,0
-0.2991749,0.44223183,-2.517043,-0.05627159,0.7149625,-1.1714587,0.0,-1.651792,0.15509966,0,0
-0.24477445,0.38694298,-2.4440227,-0.18610477,0.6741156,-1.208981,0.0,-1.8996861,-0.6184426,0,0
-0.73644996,-0.6925863,-0.14216933,-1.0564264,-0.20065118,-0.4799769,0.0,-1.005941,-0.70964956,0,0
-0.79893833,-0.7340721,-0.051569477,-1.0236251,-0.18952496,-0.47991785,0.0,-1.0084928,-0.844894,0,0
-0.3858165,0.5326557,-1.3552426,-1.6105753,-0.43172833,-0.39420134,0.0,-1.4217416,-0.40283263,0,0
-0.1123028,0.23812102,-2.353384,0.8652331,0.39460695,-1.4486413,0.0,-1.105964,-1.5456953,0,0
-0.31366926,0.3254062,-2.5122828,-0.27222767,0.57214355,-1.149808,0.0,-1.7322934,-0.9456301,0,0
-0.47866142,0.5043641,-1.0964738,-1.6846744,-0.48386657,-0.38416862,0.0,-1.2619882,-1.024565,0,0
-0.3011452,0.4608393,-2.5037982,-0.33796322,0.70808804,-0.96081245,0.0,-1.7276666,-0.18103255,0,0
-0.63682514,-0.6541491,-0.28792953,0.11170254,-0.14939475,-0.9495594,0.0,-0.50944906,-0.6941272,0,0
-0.76800567,-0.79951334,0.40921345,-1.8442866,0.113577396,-0.353998,0.0,-1.1248403,-0.6453125,0,0
-2.5412095,-0.52741104,-0.29033476,1.0175449,-0.76288897,-1.1670727,0.0,-0.39458236,-1.6698962,0,0
-2.2958941,-0.5560551,0.29470092,0.39489636,-0.85822856,-1.0150251,0.0,-1.3665109,0.075489976,0,0
-0.2585609,0.3365329,-1.8962376,-1.0681516,0.002802154,-0.45806655,0.0,-1.566516,-0.7402086,0,0
-2.4356515,-0.5485456,0.28568453,0.5524291,-0.85419774,-1.0903862,0.0,-0.59136677,-0.48693123,0,0
-2.5529845,-0.53552693,-0.06433657,0.59142685,-0.8599811,-1.1950047,0.0,-0.39105132,-1.6633593,0,0
-0.019229935,0.6650266,1.2996048,5.6844707,0.032087848,3.5736144,0.0,-0.25400066,0.216988,1,1
-4.712424,-0.47313175,-1.1379732,2.4518418,-0.19643773,-0.6313605,0.0,0.34157005,-0.1813666,0,0
-0.33198085,-0.94850934,0.41056427,-2.109651,0.22516276,-0.35342783,0.0,-1.4839221,-0.8807906,0,0
-0.32261026,0.34897768,-1.2679887,-1.5092906,-0.49614954,-0.39339724,0.0,-1.2274097,-0.44617993,0,0
-0.49428713,0.38228476,-0.33287087,-2.8480809,-0.5195415,0.094749585,0.0,-1.1101782,-0.1594702,0,0
-4.1707554,-0.41758156,-1.0696474,3.0816748,-0.6595734,-1.078676,0.0,0.36140904,-0.7698944,0,0
-0.567526,-0.59603363,0.4977969,1.151982,-0.888384,-1.2967067,0.0,0.30837855,-1.1967242,0,0
0.406242,0.94742465,-0.2990986,-2.366046,-0.7949081,0.22905812,0.0,-0.85186464,0.061545335,0,0
-0.21567413,-0.89389634,0.12405792,-3.1516242,0.82657266,0.033000782,0.0,-0.9988677,0.1955487,0,0
-0.5618049,-0.59457546,0.5036387,1.1567765,-0.8966351,-1.2952485,0.0,0.3929518,-1.0355434,0,0
-0.4935904,0.3891575,-0.44726586,-2.8939438,-0.5394206,0.095778555,0.0,-1.187309,-0.35259873,0,0
-0.47866142,0.5043641,-1.0964738,-1.6846744,-0.48386657,-0.38416862,0.0,-1.2619882,-1.024565,0,0
-0.31483108,0.36978215,-1.2635944,-1.5260234,-0.49161166,-0.39499125,0.0,-1.3518302,-1.0743418,0,0
0.04435116,0.6572245,-2.399185,0.99206555,-0.3848442,-1.4378055,0.0,-0.6532719,-1.4854287,0,0
-0.16732001,-0.6842442,0.3748127,-0.5547682,-0.9628182,-1.157336,0.0,-0.54782474,-0.33499208,0,0
-0.1310487,-1.0778064,0.44664454,-3.2729437,0.78767085,0.035410702,0.0,-1.7609396,-0.53741825,0,0
-0.2784863,0.329417,-2.3331633,-1.1452762,-0.0225873,-0.45897666,0.0,-1.7268926,-0.90467685,0,0
-2.4745274,-0.55475026,0.2630378,0.32341215,-0.8854024,-1.2042581,0.0,-0.579617,-1.6513205,0,0
-0.13672073,-1.067836,0.525831,-3.3458972,0.9243707,0.033926636,0.0,-1.7857649,-0.5211452,0,0
-0.51375455,0.32219735,-0.14028884,-2.7267442,-0.5473841,0.12287246,0.0,-0.9134186,0.24942213,0,0
-0.13672073,-1.0561877,0.57363635,-3.35571,0.9677014,0.03376384,0.0,-1.7663269,-0.42916298,0,0
-0.41886348,0.5588907,-1.0314163,-1.9261522,-0.45567277,-0.3994468,0.0,-1.1392254,-0.23425487,0,0
-0.2819867,0.49607542,-1.3659801,-1.123218,-0.65378726,-0.46043128,0.0,-1.4364833,-0.31681028,0,0
-2.5529845,-0.53350484,-0.12448612,0.58957726,-0.8599811,-1.1950047,0.0,-0.41480085,-1.6633593,0,0
-2.409606,-0.5485456,0.3516423,0.6001827,-0.85822856,-1.0057718,0.0,-1.3836823,0.108800195,0,0
-0.1370799,-0.91499436,0.12470551,-2.8294408,-0.31895795,0.13075241,0.0,-1.6971588,-0.3572932,0,0
-0.19643877,-1.1715264,0.045091905,-2.7998831,-0.35387877,0.14746347,0.0,-1.7258437,-0.34421286,0,0
-4.712424,-0.47313175,-1.1379732,2.4518418,-0.19643773,-0.6313605,0.0,0.34157005,-0.1813666,0,0
-4.9179983,-0.4718269,-1.1076008,2.9225037,-0.20272918,-0.6607406,0.0,0.27508613,-0.76891273,0,0
-0.36810285,0.3921164,-0.50787765,-2.8295465,-0.41515183,0.21571401,0.0,-1.0988085,-0.1303654,0,0
-0.24211349,0.45078576,-2.6103852,-1.1078242,-0.0028348807,-0.47934902,0.0,-1.7026014,-0.42712536,0,0
-0.25108498,0.34632295,-1.6676931,-1.1839094,-0.6142888,-0.45039856,0.0,-1.4135431,-1.0458808,0,0
-0.39662293,-0.6842442,0.37114075,-0.4930522,-0.96397585,-1.1580652,0.0,-0.65549254,-0.39367935,0,0
-0.18053244,-0.7248141,-0.21966459,-0.69012696,-1.2274982,-1.2448795,0.0,-0.2785287,-1.4776732,0,0
-2.3917663,-0.5485456,0.22445413,0.5903499,-0.84997743,-1.0057718,0.0,-1.2372582,0.07330602,0,0
-0.70870453,-0.8152232,0.31491953,-1.8282422,0.124831945,-0.35342783,0.0,-1.1660923,-1.0687717,0,0
-0.6278227,-0.6216024,-0.543704,0.9362017,-0.77536607,-1.3275027,0.0,-0.12111445,-0.8715709,0,0
-0.18969582,-1.0522517,0.59853506,-3.3688176,0.9130843,0.03376384,0.0,-1.7951825,-0.33199596,0,0
-0.44180402,-0.76901346,-0.18135689,-0.72411734,-0.888357,-1.1710441,0.0,-0.024419477,-0.77927494,0,0
-0.74181306,0.36243016,-0.2632961,-1.5155591,-0.9902232,0.023726312,0.0,-0.80601627,0.227251,0,0
2.1040404,4.6124754,3.2241042,-1.4038843,0.16899316,1.5799385,0.0,1.1293609,-0.19146544,1,1
-4.1139274,-0.4188864,-1.0702997,2.7809997,-0.6580137,-1.0651886,0.0,0.43599644,-0.46540943,0,0
-0.30894247,-0.8728002,0.14058778,-2.1936634,0.35796407,-0.30175856,0.0,-0.73107094,-1.127112,0,0
-0.7432521,-0.679526,-0.16424713,-1.050801,-0.18743105,-0.5480275,0.0,-0.9622021,-0.68655854,0,0
-0.34837723,0.4391728,-1.1121826,-1.6050762,-0.46261698,-0.38257462,0.0,-1.2656959,-0.55598915,0,0
-0.73644996,-0.6945386,-0.1253365,-1.097012,-0.20683013,-0.4819291,0.0,-1.0080876,-0.7441351,0,0
-0.01757939,0.09081011,-0.14345765,-0.7071628,-0.8953189,-1.2242117,0.0,0.66960466,-1.2561573,0,0
-0.4569335,0.5775068,-1.1952862,-1.6304749,-0.46956712,-0.404541,0.0,-1.274524,-0.33583844,0,0
-2.539808,-0.4996871,-0.40480092,1.0015653,-0.76288897,-1.1653584,0.0,-0.3789777,-1.6818784,0,0
-0.26908654,0.43993798,-2.5895925,-1.1123346,0.062526375,-0.46900937,0.0,-1.7652147,-0.39833137,0,0
-0.2634097,-0.9478539,0.33833173,-2.4566398,0.3846409,-0.23839286,0.0,-1.3465874,-0.7333527,0,0
-0.26699767,-0.97656107,0.40720797,-2.5258813,0.3981323,-0.23872997,0.0,-1.3977054,-0.8897649,0,0
-0.71795255,-0.6871832,-0.39337447,0.21727705,-0.1698401,-0.95066005,0.0,-0.35854524,-0.6384498,0,0
-4.714718,-0.4730186,-1.0733676,2.9850004,-0.19678785,-0.8765012,0.0,0.23773324,-0.76891273,0,0
-2.5907931,-0.5472408,0.009921925,0.60449946,-0.8599811,-1.1950047,0.0,-0.42885992,-1.6633593,0,0
-2.3872206,-0.46594083,-0.6691608,1.0036287,-0.71434,-1.0607399,0.0,-0.35320428,-0.57620066,0,0
3.2197306,-0.4874185,0.27454203,7.7322636,-0.6273535,-0.49710467,0.0,1.5258198,-0.41002536,1,1
-2.3854308,-0.5485456,0.039864432,0.65995693,-0.8328073,-1.0057718,0.0,-1.2200881,0.058803543,0,0
-3.4350567,-0.45137796,-1.0440724,2.1563091,-0.6889426,-1.0991505,0.0,0.14566262,-0.9040281,0,0
-0.44073784,0.42634532,-0.47893515,-2.888205,-0.48585373,0.21674298,0.0,-1.2680634,-1.0165313,0,0
-0.5385668,-0.91668427,0.22548476,-1.8993706,0.056975402,-0.35278296,0.0,-1.260478,-0.7281279,0,0
-0.49523288,0.54852366,-1.0492467,-1.8616014,-0.4865784,-0.38104972,0.0,-1.2795964,-0.6518083,0,0
-0.46041644,0.6004642,-0.96268,-1.9786061,-0.43562388,-0.38104972,0.0,-1.278181,-0.46068895,0,0
-0.6452366,-0.6131781,-0.2865318,0.1833156,-0.5042049,-1.2486323,0.0,-0.4910178,-0.33579335,0,0
-0.6112322,-0.8870022,0.28590533,-2.1383657,0.1979012,-0.35348684,0.0,-1.2177913,-1.0875483,0,0
-0.39414254,-0.3724634,0.82943463,1.3864129,-0.73691183,-1.3402661,0.0,1.0626646,-0.24057716,0,0
